AgentRefID,max_amount_transaction,min_amount_transaction,avg_amount_transaction,median_amount_transaction,total_amount_transaction_credit,total_unique_distributer,avg_amout_payment_gt100_permonth,avg_txn_first_week,avg_last_month_1week_amount_txn,vintage,total_ticket_raised_last_2_month,avg_ticked_rasied_per_month,Churn,Total_Score
398,5000.0,1.0,2389.0464676198485,2000.0,1092.0,2,3120.3993487514595,2455.7172342621257,493397.0,195.0,0.0,0.0,0.0,3
932,49999.0,1.0,2511.6997035939235,2000.0,1083.0,2,3152.7113774706545,2537.23125,852741.0,203.0,0.0,0.0,0.0,3
1648,5000.0,1.0,2113.5885416666665,2000.0,70.0,1,4028.688218390805,2042.989010989011,0.0,102.0,0.0,0.0,1.0,8
2069,25000.0,1.0,2406.487704918033,1500.0,67.0,1,2411.693181818182,2180.8507462686566,0.0,33.0,0.0,0.0,1.0,8
2631,5000.0,1.0,1225.875,155.0,21.0,2,1912.5,2833.555555555556,0.0,200.0,0.0,0.0,1.0,8
3519,45000.0,1.0,2451.440698230512,2000.0,1245.0,2,3599.50993729824,2479.3366834170856,582308.0,189.0,0.0,0.0,0.0,3
3742,10000.0,1.0,1902.268018018018,1000.0,213.0,1,2852.680277430121,1859.060606060606,0.0,64.0,0.0,0.0,1.0,7
3743,25000.0,1.0,2443.35,1500.0,116.0,1,4373.30817916261,2356.9565217391305,0.0,46.0,0.0,0.0,1.0,8
45,25000.0,1.0,3051.5906298003074,3000.0,106.0,1,3501.0078057819123,2992.9753846153844,0.0,176.0,0.0,1.5,0.0,5
47,49999.0,1.0,2864.610941704036,2000.0,401.0,1,3103.4193572573536,2893.2911111111107,783944.0,203.0,0.0,0.0,0.0,3
73,35000.0,1.0,6541.195488721804,5000.0,32.0,1,8120.5113649508385,4959.625,47500.0,203.0,0.0,0.0,0.0,5
190,45000.0,1.0,2836.567477708932,2000.0,1208.0,2,3490.525655156179,2795.0550981633946,1003771.0,203.0,1.0,1.0,0.0,3
447,5000.0,1.0,2446.955555555556,2000.0,30.0,1,2635.3104365677896,3168.2941176470586,0.0,166.0,0.0,1.3333333333333333,0.0,7
64,30000.0,1.0,2089.2040436286247,1500.0,1168.0,1,3023.9030142342212,2133.42570951586,323687.0,203.0,0.0,0.0,0.0,3
640,25000.0,1.0,1863.4136690647479,499.0,482.0,1,3534.471662688365,1805.7828054298645,68094.0,201.0,0.0,0.0,0.0,3
72,49999.0,1.0,2671.498309382925,2000.0,208.0,1,6388.344810835891,2546.207943925234,0.0,196.0,0.0,0.0,0.0,4
2896,49999.0,1.0,2578.8946488294314,2000.0,297.0,1,3540.4756467446864,2818.9004149377593,99603.0,203.0,0.0,0.0,0.0,3
69,49999.0,1.0,3129.100999473961,2000.0,253.0,1,4118.281353629619,3309.447084233261,123932.0,203.0,0.0,0.0,0.0,3
696,5000.0,1.0,2127.0527888446213,2000.0,224.0,1,2627.835289685388,2123.719696969697,0.0,178.0,0.0,0.0,1.0,5
590,25000.0,1.0,2297.371104815864,2000.0,619.0,1,2237.50204580793,2177.6066790352506,3500.0,198.0,0.0,3.75,0.0,4
646,5000.0,1.0,2379.7727572559365,2000.0,525.0,1,2881.631663851538,2361.7529107373866,0.0,109.0,0.0,5.0,1.0,6
519,5000.0,1.0,1952.2081911262799,1500.0,97.0,1,2807.545299486089,1961.3939393939395,0.0,106.0,0.0,1.0,1.0,8
126,25000.0,1.0,2108.223337515684,1970.0,138.0,1,2356.2020306878,2327.9888475836433,29642.0,203.0,0.0,2.0,0.0,3
594,11000.0,1.0,2118.7295081967213,2000.0,115.0,1,2504.468958897709,2151.4235294117652,54302.0,193.0,1.0,1.0,0.0,3
63,5000.0,1.0,2027.878962536023,1500.0,411.0,1,2890.0789932278285,1992.9108280254777,73005.0,202.0,0.0,0.0,0.0,4
57,49999.0,1.0,2219.564129422719,1500.0,2619.0,1,3135.8507747534936,2162.0268774703563,305772.0,203.0,0.0,1.0,0.0,3
218,5000.0,1.0,2012.9257842387146,1500.0,345.0,1,2740.6086895623835,1967.4128440366967,30992.0,200.0,0.0,6.333333333333332,0.0,4
1449,5000.0,1.0,1915.8757253384915,1000.0,1627.0,1,3159.151759869836,1841.8853974122,95860.0,199.0,2.0,4.5,0.0,3
584,49999.0,1.0,2350.6585528509504,1580.0,1842.0,2,3362.045305571202,2473.915395284327,529740.0,203.0,1.0,1.3333333333333333,0.0,3
76,25000.0,1.0,2973.07375,3000.0,78.0,1,3344.8854264316433,2759.037634408602,60121.0,202.0,0.0,1.0,0.0,4
94,19700.0,1.0,2832.581818181818,2500.0,63.0,1,2912.948480650107,2629.4093959731545,198974.0,201.0,0.0,1.0,0.0,3
98,5000.0,1.0,2879.1452380952387,2500.0,73.0,1,3037.2955936859485,2713.7843137254904,40500.0,203.0,0.0,0.0,0.0,3
99,5000.0,1.0,3068.220588235294,3000.0,9.0,1,3460.8068783068793,3900.0,10200.0,157.0,0.0,0.0,0.0,5
156,6000.0,1.0,1714.6824242424245,1000.0,283.0,2,2610.784653072522,1695.0601503759399,25206.0,202.0,20.0,7.2,0.0,3
567,40000.0,1.0,2464.0809917355373,2000.0,145.0,2,3208.754337518341,2086.117021276596,24266.0,201.0,0.0,0.0,0.0,3
430,5000.0,1.0,3263.434156378601,4499.0,86.0,1,4043.5872243977396,3290.6608187134498,0.0,157.0,0.0,1.0,1.0,6
3503,25000.0,1.0,2032.3402777777774,1000.0,384.0,1,3221.7161143392877,2108.7203389830506,75513.0,191.0,0.0,2.0,0.0,3
84,49999.0,1.0,3355.1111883252256,2999.0,130.0,1,3600.311936221277,3186.1175,298291.0,202.0,0.0,0.0,0.0,4
105,5000.0,1.0,3646.583333333334,4454.0,1.0,1,3906.6349206349214,4450.0,0.0,161.0,0.0,0.0,0.0,8
138,25000.0,1.0,3690.025468164794,5000.0,38.0,1,3817.820830002933,3997.2415094339617,454801.0,154.0,0.0,0.0,0.0,3
969,6900.0,1.0,2124.114357262104,1500.0,369.0,1,3044.916346572747,2073.614785992218,41134.0,202.0,0.0,2.333333333333333,0.0,4
148,5000.0,1.0,2227.693037974684,2000.0,500.0,2,3266.5052970096667,2207.231231231231,108004.0,203.0,0.0,0.0,0.0,3
85,15000.0,1.0,2182.1033210332102,1900.0,111.0,1,2746.2499294456525,2453.563106796117,0.0,86.0,0.0,0.0,1.0,6
88,49999.0,1.0,2253.703703703704,1200.0,402.0,1,3090.5586917992223,2322.3654485049833,120164.0,203.0,0.0,1.5,0.0,3
337,10000.0,1.0,1830.8756218905476,1000.0,76.0,1,3389.019764957265,1641.1315789473686,5450.0,182.0,0.0,0.0,1.0,7
804,5000.0,1.0,2038.494736842105,2000.0,27.0,1,3020.727272727273,810.5,0.0,153.0,0.0,1.0,1.0,7
119,25000.0,1.0,2829.8693858845095,2000.0,418.0,1,4030.772861451228,3041.357740585774,0.0,94.0,0.0,0.0,1.0,6
267,49999.0,1.0,2678.859424920128,2000.0,145.0,1,4538.369549493211,2353.1330049261082,2501.0,193.0,2.0,2.0,0.0,5
1852,29999.0,1.0,2858.4615384615386,2000.0,165.0,1,4096.540332945455,2823.54,13001.0,198.0,0.0,0.0,0.0,4
3015,5000.0,1.0,1515.051282051282,995.0,29.0,1,2633.1289335664333,1606.1212121212118,0.0,159.0,0.0,0.0,0.0,8
4180,20000.0,1.0,2354.0779480346437,2000.0,357.0,1,3134.298882846257,2304.6404109589043,158097.0,130.0,1.0,1.0,0.0,3
86,49999.0,1.0,4466.453706014475,3000.0,182.0,1,4628.550277687699,4532.457427536232,572901.0,203.0,0.0,0.0,0.0,3
129,5000.0,1.0,2331.713764147499,2000.0,653.0,1,3117.3293246308413,2367.797704447633,382993.0,203.0,0.0,0.0,0.0,3
139,5000.0,1.0,1709.660855784469,1000.0,291.0,1,3185.072460240298,1661.3669064748199,15104.0,202.0,0.0,2.0,0.0,3
169,5000.0,1.0,2157.360570687419,2000.0,465.0,1,3094.5861268080394,2111.0854092526693,61889.0,202.0,0.0,1.0,0.0,4
405,30000.0,1.0,2635.321699544765,2000.0,277.0,1,3333.5969882739587,3107.955263157895,182286.0,203.0,0.0,1.0,0.0,3
518,10000.0,1.0,2294.103428069148,2000.0,785.0,1,2980.020968891675,2373.024625267666,231293.0,203.0,4.0,4.0,0.0,3
2378,25000.0,1.0,2000.6524575902567,1500.0,731.0,1,2889.1426568044226,2073.803571428572,193793.0,203.0,1.0,1.5,0.0,3
125,5000.0,1.0,2226.1596009975065,2000.0,109.0,2,2603.7821048632222,2300.875,0.0,93.0,0.0,0.0,1.0,8
150,49999.0,1.0,2661.8700114025087,2000.0,661.0,2,3474.812417062404,2434.9761904761904,165593.0,201.0,0.0,0.0,0.0,4
909,49000.0,1.0,2352.389617486339,2000.0,461.0,2,3250.4308946296674,2437.876033057851,499221.0,155.0,0.0,0.0,0.0,3
3720,5000.0,1.0,1848.1867219917008,1000.0,213.0,2,2997.831099241065,1854.4285714285716,0.0,91.0,0.0,0.0,1.0,6
226,5000.0,1.0,3291.725925925926,3000.0,1.0,1,3301.4524803427867,3439.841059602649,67000.0,200.0,0.0,0.0,0.0,5
258,5000.0,1.0,2079.527777777778,1000.0,13.0,1,3254.347826086957,2130.2727272727275,0.0,17.0,0.0,0.0,1.0,10
96,25000.0,1.0,2776.223587223588,2000.0,95.0,1,3384.213510918185,2782.2396449704142,128652.0,203.0,0.0,2.6666666666666665,0.0,3
695,20310.0,1.0,2982.6111111111113,1202.0,1.0,1,3518.816701816701,2905.0714285714284,9.0,201.0,0.0,0.0,0.0,6
143,30000.0,1.0,3005.052100840336,2000.0,124.0,1,3854.7654234001457,2830.2426470588234,22056.0,203.0,0.0,1.0,0.0,3
182,5000.0,1.0,2261.697153523099,2000.0,491.0,1,2955.0667735624907,2194.8851540616247,92605.0,203.0,0.0,1.0,0.0,3
4269,5000.0,1.0,2081.0,2000.0,18.0,1,2515.021645021645,2422.222222222222,3000.0,117.0,0.0,0.0,0.0,5
110,25000.0,1.0,2822.188405797101,1001.0,25.0,1,4628.186868686868,1637.875,0.0,138.0,0.0,0.0,0.0,6
463,5000.0,1.0,2659.4681055155875,2500.0,376.0,1,3241.0448529330674,2533.508816120907,135714.0,203.0,0.0,0.0,0.0,3
800,5000.0,1.0,2312.269230769231,1700.0,3.0,1,2191.2789115646256,2485.0,400.0,181.0,0.0,0.0,0.0,9
108,5000.0,1.0,1557.5365853658536,1000.0,9.0,1,1622.4074074074076,747.75,0.0,48.0,0.0,0.0,1.0,10
2514,5000.0,1.0,1929.4699398797595,1225.0,200.0,1,2414.302088810075,2052.990990990991,85255.0,203.0,2.0,3.333333333333333,0.0,3
109,5000.0,1.0,2526.5754716981132,2000.0,2.0,1,2342.1084509693205,2961.2758620689656,10000.0,198.0,0.0,0.0,0.0,6
382,25000.0,1.0,2020.049107142857,1000.0,1023.0,1,3462.880628374285,2170.808917197452,211507.0,203.0,0.0,0.0,0.0,3
626,9000.0,1.0,1835.6128084606344,1000.0,500.0,1,2845.4078460186283,1961.434659090909,80813.0,173.0,0.0,2.4,0.0,3
690,35000.0,1.0,2805.2697570511027,2000.0,860.0,1,3702.875574304444,2594.3961693548385,488442.0,203.0,0.0,1.0,0.0,3
3443,25000.0,1.0,2699.0365853658536,2000.0,17.0,1,2743.6620284477426,1511.7222222222224,5000.0,187.0,0.0,1.0,1.0,6
394,5000.0,1.0,1484.624,999.0,47.0,1,2276.313247863248,1755.6470588235293,0.0,136.0,0.0,1.0,1.0,8
947,40000.0,1.0,2234.5504761904763,1500.0,126.0,1,3002.236412355844,2263.068965517241,84500.0,203.0,0.0,0.0,0.0,3
259,25000.0,1.0,3545.6226415094343,4000.0,7.0,1,3598.0499442069317,3390.909090909091,5000.0,203.0,0.0,0.0,0.0,4
564,10200.0,1.0,2180.434121621621,2000.0,206.0,1,2438.655547733361,1885.5397849462365,0.0,101.0,0.0,1.0,1.0,6
3396,5000.0,1.0,2398.621621621621,2000.0,11.0,1,2670.8754901960783,1986.52,3377.0,125.0,0.0,1.0,0.0,5
311,25000.0,1.0,5067.571428571428,5000.0,15.0,1,5436.767948717949,5711.274193548387,0.0,40.0,0.0,0.0,1.0,7
118,5000.0,1.0,2390.1776814734562,2000.0,75.0,1,2577.339718928755,2204.504672897196,0.0,84.0,0.0,0.0,0.0,6
274,5000.0,1.0,2347.566844919786,2000.0,33.0,1,2464.7154882154878,2216.303571428572,0.0,168.0,0.0,0.0,0.0,7
389,23500.0,1.0,1802.6979975480178,1000.0,968.0,1,2610.622036371209,1840.2828054298645,0.0,177.0,0.0,0.0,1.0,5
1724,25000.0,50.0,3292.1834750911303,3000.0,0.0,1,3289.3264692761213,3071.8771084337345,188480.0,203.0,0.0,0.0,0.0,3
131,5000.0,1.0,1190.0681818181818,1001.0,118.0,1,1578.9799220272907,1162.0564516129034,0.0,87.0,0.0,0.0,1.0,7
780,25000.0,1.0,2963.7123579545455,2000.0,148.0,1,3293.215139345663,3120.0375939849628,270565.0,203.0,0.0,1.0,0.0,3
1707,7000.0,1.0,1948.8706896551723,1500.0,48.0,1,2458.944444444445,1676.8536585365855,15500.0,201.0,0.0,4.0,0.0,6
3480,5000.0,1.0,2825.5170731707317,4000.0,30.0,1,2991.731000359166,3697.0,0.0,107.0,0.0,0.0,1.0,8
232,20000.0,1.0,2415.779182879377,2000.0,233.0,1,3158.8919993005343,2458.9678714859438,62852.0,203.0,0.0,1.0,0.0,3
488,5000.0,1.0,1943.7854251012145,1499.0,84.0,1,2310.0938997821354,1303.051282051282,0.0,121.0,0.0,5.5,1.0,8
948,49999.0,1.0,2854.660664265706,2000.0,681.0,1,3861.285385436581,2471.653120464441,170696.0,203.0,4.0,3.6666666666666665,0.0,3
1228,8000.0,1.0,2192.4681528662422,2000.0,75.0,1,2877.412309604693,2268.0294117647063,32953.0,201.0,0.0,0.0,0.0,6
1334,100.0,1.0,4.807692307692308,1.0,25.0,1,100.0,1.0,0.0,92.0,0.0,0.0,1.0,11
385,18000.0,1.0,2266.3565121412803,2000.0,157.0,1,2767.5521338042595,2143.135294117647,50502.0,203.0,0.0,0.0,0.0,3
568,49999.0,1.0,4395.207547169812,3000.0,73.0,2,4501.134280391231,3922.9704797047966,0.0,169.0,0.0,0.0,1.0,5
147,5000.0,1.0,2591.127868852459,2050.0,82.0,1,3684.9768044416664,2236.3076923076924,20263.0,203.0,0.0,0.0,0.0,5
310,5000.0,100.0,3858.420091324201,5000.0,0.0,1,4111.281052281052,3578.0,28800.0,192.0,0.0,2.0,0.0,6
1132,5000.0,1.0,1852.0095693779904,1001.0,168.0,1,3110.2949403148573,1960.916666666667,22904.0,203.0,0.0,0.0,0.0,4
114,5000.0,1.0,642.4387096774194,1.0,371.0,1,3445.3156222084795,542.9677419354839,9508.0,203.0,0.0,0.0,0.0,4
134,30000.0,1.0,2589.6007478188612,2000.0,1034.0,1,3444.885009862585,2536.021235521236,166017.0,203.0,3.0,7.833333333333332,0.0,3
303,25000.0,1.0,1920.6920634920637,1000.0,2108.0,1,3241.322311203821,1928.2859281437127,336535.0,203.0,4.0,1.8,0.0,3
1503,12500.0,1.0,1519.6285714285714,1.0,37.0,2,3453.626984126985,2349.625,1.0,193.0,0.0,0.0,0.0,7
3247,25500.0,1.0,2035.5222929936303,1000.0,556.0,1,3318.6454995960803,1910.3157894736842,23607.0,202.0,0.0,0.0,0.0,3
4488,10000.0,1.0,1967.2433192686358,1500.0,240.0,1,3026.539974844104,2016.505263157895,63306.0,87.0,0.0,0.0,0.0,3
117,5000.0,1.0,1690.4083885209714,999.0,145.0,1,1790.1485445997293,1932.8235294117649,0.0,160.0,0.0,2.0,1.0,6
130,5000.0,1.0,2322.5100864553315,2000.0,98.0,1,2636.2867391915797,1716.3953488372092,0.0,145.0,0.0,5.0,1.0,8
338,5000.0,1.0,2121.045996592845,1800.0,155.0,1,2803.7984423206512,2149.655172413793,62363.0,203.0,0.0,0.0,1.0,3
292,5000.0,1.0,1787.155737704918,1200.0,46.0,2,3161.175925925925,2220.9310344827586,0.0,163.0,0.0,0.0,1.0,7
299,5000.0,1.0,1309.725806451613,515.0,98.0,1,2254.11504844362,1503.3766233766235,8802.0,201.0,0.0,0.0,0.0,6
168,25000.0,1.0,2728.8579545454545,2000.0,131.0,1,2487.3954889867314,2366.8910891089113,12500.0,203.0,0.0,1.0,0.0,3
122,5000.0,1.0,2565.8910447761195,2000.0,16.0,1,2201.530448865555,2573.92,31630.0,149.0,0.0,0.0,0.0,3
121,5000.0,1.0,1858.340012928248,1000.0,545.0,1,2647.223518840316,1849.0592991913747,16.0,203.0,0.0,1.5,0.0,3
211,25000.0,1.0,2380.785575048733,2000.0,107.0,1,3076.79827299538,2264.3023255813955,40255.0,202.0,0.0,2.5,0.0,3
343,49999.0,1.0,2728.1014522397213,2000.0,1502.0,1,3894.6578646113676,2599.639210347175,317433.0,203.0,0.0,0.0,0.0,3
377,5000.0,1.0,2441.4548852108915,2000.0,521.0,1,2848.277354045053,2427.5791411042946,288508.0,203.0,0.0,1.5,0.0,3
390,42000.0,1.0,2790.0562687205825,2000.0,1144.0,1,3694.107553490423,2715.2652106084242,545082.0,203.0,1.0,2.0,0.0,3
464,15000.0,1.0,1299.657894736842,999.0,695.0,1,2369.830591651088,1483.5807962529275,162446.0,203.0,0.0,1.0,0.0,3
3360,9500.0,1.0,1901.5403304178813,1100.0,347.0,1,2782.438004544304,1995.3783783783786,31795.0,192.0,0.0,0.0,0.0,4
124,49999.0,1.0,2695.0835319351763,2000.0,1338.0,1,3212.4828716699653,2621.479612640163,712662.0,203.0,0.0,2.0,0.0,3
127,49999.0,1.0,3622.8412371134013,2868.0,388.0,1,4268.167730066895,4287.9906103286385,532684.0,203.0,9.0,5.5,0.0,3
173,49999.0,1.0,5356.092664092665,3000.0,82.0,1,6326.177143828149,4051.301136363637,264860.0,203.0,0.0,1.0,0.0,3
132,15500.0,1.0,2780.954114713217,2999.0,315.0,1,3310.1910631232204,2578.8059701492543,120510.0,203.0,0.0,0.0,0.0,3
141,35000.0,1.0,2375.3982808022924,1500.0,227.0,1,3102.771003551306,2270.6150442477874,58661.0,203.0,0.0,2.75,0.0,3
135,30000.0,1.0,2428.3836772983113,2000.0,210.0,1,2740.8704679880802,2547.9,344319.0,186.0,0.0,0.0,0.0,3
137,49999.0,1.0,2006.3643326039387,1500.0,1034.0,1,2111.8538590696994,2100.8756332320168,1159900.0,203.0,5.0,3.333333333333333,0.0,3
213,5000.0,1.0,2118.3470681457998,1800.0,271.0,1,2589.8642705140383,2124.248502994012,162836.0,203.0,0.0,1.0,0.0,3
1197,5000.0,1.0,2596.885714285714,2000.0,4.0,1,2480.3477633477632,2522.2,1800.0,203.0,0.0,5.0,0.0,5
535,28999.0,1.0,3294.4741166803606,3000.0,1.0,1,3329.2250545746706,3467.443298969072,133644.0,56.0,0.0,0.0,0.0,5
219,10000.0,1.0,2416.366125760649,2000.0,162.0,1,3590.150845108121,2406.2401960784314,403982.0,182.0,0.0,0.0,0.0,3
186,25000.0,1.0,2379.6635388739946,2000.0,75.0,1,2704.3906399142434,2368.769736842105,69150.0,199.0,0.0,0.0,0.0,3
207,5000.0,1.0,1881.640625,1000.0,24.0,1,3179.3205128205127,2309.857142857143,0.0,118.0,0.0,0.0,1.0,10
876,5000.0,1.0,1751.5753968253966,1000.0,380.0,1,2527.7274437520064,1921.783972125436,94061.0,203.0,1.0,1.0,0.0,3
1814,25000.0,1.0,2870.040217846669,2500.0,160.0,2,2853.7202533841496,2709.673333333333,95503.0,202.0,0.0,1.0,0.0,3
4017,40000.0,1.0,1961.1191222570533,1000.0,97.0,1,3346.084816561177,1714.3064516129032,7001.0,140.0,0.0,0.0,0.0,6
145,5000.0,1.0,1298.5036496350365,1001.0,50.0,1,1955.5932307392982,1197.952,1000.0,196.0,0.0,0.0,0.0,6
154,49000.0,1.0,2726.6750656167983,2000.0,511.0,1,3802.379877259783,2719.536900369004,309202.0,203.0,0.0,1.0,0.0,3
160,25000.0,1.0,2814.2693959347266,3000.0,517.0,1,3302.9342114224955,2923.434013605442,263664.0,203.0,1.0,1.25,0.0,3
400,30000.0,1.0,2061.950600801068,999.0,316.0,1,3716.755819035758,2321.8984375,76185.0,64.0,0.0,0.0,0.0,4
452,25000.0,1.0,2328.8826405867967,1899.5,223.0,1,3560.771213003816,2376.474885844749,37052.0,202.0,0.0,1.0,0.0,3
468,20000.0,1.0,2692.8844086021504,2250.0,167.0,1,3583.934654074884,2757.4534161490687,53203.0,203.0,0.0,0.0,0.0,3
469,10000.0,1.0,2126.536231884058,1000.0,31.0,1,3799.462365591398,1982.2727272727273,0.0,96.0,0.0,3.0,1.0,9
490,49999.0,1.0,2546.3829091758107,2000.0,2149.0,1,3409.826524959911,2605.4242424242425,274020.0,201.0,0.0,0.0,0.0,4
551,40000.0,1.0,2662.2021158129182,2000.0,217.0,1,3045.599964112029,2769.7775510204083,252837.0,203.0,1.0,1.6666666666666667,0.0,3
593,49499.0,1.0,2199.199638663053,2000.0,379.0,1,3329.3625327067525,2239.3604240282684,149968.0,203.0,0.0,0.0,0.0,3
813,49999.0,1.0,3791.622911694511,4000.0,37.0,1,3871.670783440398,3470.5204081632646,200274.0,203.0,0.0,0.0,0.0,3
956,25000.0,1.0,2540.696035242291,2000.0,438.0,1,3261.9311992815888,2720.7862407862413,214312.0,202.0,0.0,0.0,0.0,4
1054,12000.0,1.0,1857.6957928802592,1000.0,134.0,1,3434.5812074829932,1985.6521739130435,0.0,203.0,2.0,1.5,0.0,5
1055,35000.0,1.0,2290.710059171597,1500.0,160.0,1,3204.9139670085488,2519.105633802817,111759.0,203.0,0.0,0.0,0.0,3
278,5000.0,1.0,2205.9826086956523,2000.0,74.0,1,2946.7351261912395,2233.276785714286,35000.0,203.0,0.0,0.0,0.0,5
342,5000.0,1.0,1897.579575596817,1600.0,192.0,1,2577.238906458115,2048.189189189189,41304.0,203.0,0.0,0.0,0.0,3
151,49999.0,1.0,2960.750490018149,2000.0,699.0,1,3100.7928075211853,2948.175671771165,1359520.0,203.0,0.0,0.0,0.0,3
296,5000.0,1.0,2318.418777943368,2000.0,203.0,1,3330.738758029979,2277.2628205128203,0.0,19.0,0.0,0.0,1.0,6
517,7000.0,1.0,2725.7573449401525,2500.0,267.0,1,3024.4506948855797,2540.4375,0.0,146.0,0.0,0.0,0.0,6
581,5000.0,1.0,2498.5798319327732,2000.0,17.0,1,2508.0590575396827,1925.4,0.0,166.0,0.0,0.0,1.0,7
708,25000.0,1.0,2406.632948752348,2000.0,867.0,1,3147.767527276588,2276.3360655737706,265634.0,203.0,0.0,0.0,0.0,3
709,30000.0,1.0,2670.0765765765764,2000.0,98.0,1,3005.561578640404,2430.4137931034484,44505.0,203.0,4.0,4.0,0.0,3
370,5000.0,1.0,2500.1685393258426,2000.0,47.0,1,2668.577478517805,2672.011049723757,58005.0,162.0,2.0,1.75,0.0,3
822,13000.0,1.0,3090.460344827586,3000.0,2.0,1,2746.352294723295,2983.7359813084113,0.0,122.0,0.0,1.0,1.0,6
153,5000.0,1.0,2165.7993737418924,2000.0,1324.0,1,3098.8004747667187,2094.1596828992074,188311.0,204.0,0.0,1.0,0.0,3
886,5000.0,1.0,2497.4757575757576,2000.0,82.0,1,3271.6688077807894,2862.031914893617,33000.0,190.0,0.0,1.0,0.0,6
254,49999.0,1.0,3711.0498622988844,1500.0,2404.0,2,5656.903683293936,3482.0499702558,784110.0,203.0,0.0,0.0,0.0,3
747,8300.0,1.0,2263.094017094017,2000.0,508.0,2,2851.0240768993153,2335.805900621118,195846.0,200.0,0.0,1.0,0.0,4
4527,5000.0,1.0,1902.4957356076761,1450.0,281.0,2,2739.0830212234705,1830.1254752851712,185506.0,80.0,1.0,1.0,0.0,3
347,15000.0,1.0,2063.811940298508,1050.0,222.0,1,3039.5696861939105,2178.4593023255816,0.0,202.0,1.0,1.3333333333333333,0.0,4
367,5000.0,1.0,2175.0088691796013,2000.0,549.0,1,2875.418901204397,2332.0404217926184,234339.0,203.0,0.0,3.25,0.0,3
4394,8000.0,340.0,3834.4972826086964,5000.0,0.0,1,3843.4254630810588,4091.663043478261,98057.0,101.0,1.0,1.0,0.0,4
159,20000.0,1.0,2481.7132821075743,2000.0,839.0,1,3045.536695158916,2358.150455927052,44502.0,203.0,0.0,2.0,0.0,3
286,40000.0,1.0,1585.1575527883053,800.0,713.0,2,2572.204726941975,1655.3363636363636,120637.0,203.0,3.0,5.0,0.0,3
742,5000.0,1.0,842.9533834586467,1.0,397.0,1,1954.5188333790775,831.2679738562091,16027.0,202.0,0.0,1.0,0.0,4
957,5000.0,1.0,1186.9195979899498,500.0,172.0,1,2077.441588173731,1522.9880952380954,30112.0,197.0,0.0,1.0,0.0,6
3143,25000.0,1.0,1709.2062033314187,1000.0,636.0,1,2721.1845670612893,1675.0161943319836,0.0,115.0,0.0,0.0,1.0,6
162,5000.0,1.0,3198.586330935252,3000.0,6.0,1,3320.748348912823,2998.1690140845067,39410.0,202.0,3.0,2.0,0.0,5
340,30000.0,1.0,3156.7076532462816,3000.0,380.0,1,3633.2075699831657,3155.6736111111113,226144.0,203.0,1.0,2.5,0.0,3
3707,5000.0,1.0,2402.0843373493976,2000.0,2.0,1,2406.689969850181,2486.8552631578946,37800.0,162.0,1.0,1.0,0.0,7
161,49999.0,1.0,2475.735101679929,2000.0,1634.0,1,3501.008672043953,2576.014948859166,804034.0,203.0,0.0,1.5,0.0,3
192,5000.0,1.0,1390.7822838847385,500.0,433.0,1,2476.934009447357,1386.8614232209738,144005.0,203.0,0.0,0.0,0.0,3
647,25000.0,1.0,2307.751434034417,1500.0,73.0,1,2802.649910318864,2366.280303030303,37550.0,202.0,0.0,0.0,0.0,3
1932,6000.0,1.0,2594.1761363636365,2000.0,6.0,1,2681.662601626017,2813.383333333333,11951.0,196.0,1.0,1.0,0.0,6
149,25000.0,1.0,2424.75205811138,2000.0,874.0,1,2979.502532914616,2321.186138613861,172142.0,196.0,0.0,1.0,1.0,4
171,20000.0,1.0,2430.203174603175,2000.0,43.0,1,2955.060576118742,2828.4948453608254,2300.0,196.0,0.0,0.0,0.0,6
166,5000.0,1.0,2146.3860759493673,1700.0,51.0,1,3255.9913112018376,2571.382352941177,9501.0,169.0,0.0,0.0,0.0,7
17,25000.0,1.0,2890.0602716468597,2000.0,197.0,1,3594.050567647478,2524.429347826087,0.0,106.0,0.0,1.5,1.0,6
222,25000.0,1.0,3110.6843054720384,2000.0,326.0,1,3892.103330853,3310.7881773399013,0.0,125.0,0.0,3.0,0.0,6
185,5000.0,1.0,2186.8,1999.0,330.0,1,3483.0867101919816,1984.3940677966104,0.0,130.0,0.0,2.5,1.0,6
177,30000.0,1.0,2234.8807725820507,2000.0,1447.0,1,2832.8059128238287,2396.019577537352,833175.0,203.0,0.0,2.0,0.0,3
81,25000.0,1.0,2549.510114335972,2000.0,261.0,2,3322.124629275014,2479.367521367521,50370.0,203.0,1.0,1.5,0.0,3
448,25000.0,1.0,3501.3759590792843,1000.0,218.0,1,7169.2565244379675,6435.0526315789475,0.0,75.0,0.0,3.5,1.0,6
532,49999.0,1.0,3052.568149022695,2000.0,1943.0,2,4097.792117546164,3143.1790393013102,844605.0,203.0,0.0,0.0,0.0,3
620,5000.0,1.0,3007.683848797251,3000.0,1.0,1,2728.5782766210395,2860.9220779220777,64650.0,202.0,0.0,0.0,0.0,6
175,5000.0,1.0,2182.8002316155184,2000.0,426.0,1,2892.182476403271,2065.9236641221373,50529.0,200.0,0.0,0.0,0.0,4
231,49999.0,1.0,3193.618693781776,2999.0,553.0,1,4330.233651362416,3494.9527559055123,250982.0,203.0,0.0,0.0,0.0,3
3211,10130.0,1.0,1740.3529411764707,750.0,46.0,1,3169.107142857143,1601.166666666667,0.0,25.0,0.0,0.0,1.0,8
